timestamp|user_id|action|device|country|details
2024-12-27 09:51:57|USR00436|SEARCH|Desktop|France|query='new releases',results=122
2024-04-25 16:01:12|USR00266|STOP|Mobile|Argentina|status=OK
2024-12-25 13:43:54|USR00683|SHARE|Tablet|UK|status=OK
2023-11-02 23:30:37|USR00484|DOWNLOAD|Mobile|Argentina|status=OK
2023-02-21 05:25:00|USR00074|STOP|Gaming Console|Peru|status=OK
2023-03-21 05:48:23|USR00612|BROWSE|Mobile|USA|status=OK
2023-02-14 05:28:03|USR00846|STOP|Mobile|Japan|status=OK
2023-02-06 18:48:30|USR00041|BROWSE|Smart TV|Spain|status=OK
2023-03-02 11:17:07|USR00669|PAUSE|Laptop|Korea|status=OK
2024-05-12 13:28:03|USR00478|PAUSE|Gaming Console|Chile|status=OK
2024-07-06 05:00:53|USR00773|LOGOUT|Smart TV|France|session_duration=171min
2023-08-12 11:06:11|USR00258|BROWSE|Smart TV|France|status=OK
2023-10-05 17:26:14|USR00209|PAUSE|Tablet|Italy|status=OK
2023-09-10 07:48:54|USR00966|BROWSE|Mobile|Germany|status=OK
2023-09-25 15:35:20|USR00351|RATE|Smart TV|Colombia|content=CNT00353,rating=4
2023-01-02 09:32:39|USR00968|PLAY|Smart TV|Spain|content=CNT00319,quality=4K
2023-03-19 07:26:56|USR00827|PLAY|Smart TV|Mexico|content=CNT00317,quality=HD
2024-03-10 05:56:12|USR00511|RATE|Gaming Console|Spain|content=CNT00456,rating=1
2023-02-06 02:22:12|USR00759|RATE|Smart TV|France|content=CNT00298,rating=4
2024-08-31 18:44:10|USR00485|SHARE|Desktop|Japan|status=OK
2024-09-23 00:19:24|USR00043|RATE|Mobile|Brazil|content=CNT00439,rating=4
2024-12-02 14:54:49|USR00181|RATE|Smart TV|France|content=CNT00048,rating=1
2023-11-20 04:41:36|USR00441|SHARE|Mobile|Spain|status=OK
2023-01-21 09:10:10|USR00898|PAUSE|Smart TV|Brazil|status=OK
2024-02-28 12:51:01|USR00743|RATE|Smart TV|Spain|content=CNT00221,rating=3
2023-07-15 15:24:10|USR00467|PAUSE|Tablet|Peru|status=OK
2023-02-18 16:50:07|USR00316|DOWNLOAD|Laptop|Italy|status=OK
2024-06-07 22:38:05|USR00062|RATE|Tablet|USA|content=CNT00357,rating=5
2023-07-15 15:21:16|USR00724|STOP|Desktop|USA|status=OK
2023-02-07 23:28:28|USR00909|RATE|Mobile|Chile|content=CNT00192,rating=3
2024-10-06 14:26:24|USR00634|DOWNLOAD|Gaming Console|Brazil|status=OK
2023-08-23 18:13:17|USR00470|RATE|Tablet|Korea|content=CNT00364,rating=3
2023-08-24 17:22:57|USR00617|STOP|Smart TV|Korea|status=OK
2023-01-01 02:30:43|USR00161|DOWNLOAD|Gaming Console|Japan|status=OK
2024-03-26 05:20:43|USR00951|SEARCH|Mobile|Peru|query='comedy series',results=59
2023-02-06 14:03:59|USR00634|DOWNLOAD|Gaming Console|Spain|status=OK
2024-12-18 10:00:30|USR00464|PLAY|Desktop|Argentina|content=CNT00452,quality=Full HD
2024-11-19 01:11:58|USR00189|SEARCH|Gaming Console|Mexico|query='comedy series',results=90
2023-12-20 21:41:23|USR00805|SHARE|Smart TV|Peru|status=OK
2023-10-22 21:17:28|USR00611|LOGOUT|Desktop|Peru|session_duration=100min
2023-04-27 17:51:38|USR00975|RATE|Mobile|Spain|content=CNT00324,rating=1
2024-04-13 22:04:54|USR00867|PLAY|Laptop|Mexico|content=CNT00465,quality=4K
2024-10-18 12:09:08|USR00408|LOGIN|Laptop|Argentina|ip=192.168.116.161,success=True
2023-09-30 19:50:01|USR00791|PLAY|Smart TV|Argentina|content=CNT00265,quality=HD
2024-01-24 10:30:14|USR00233|RATE|Laptop|USA|content=CNT00415,rating=1
2024-03-03 19:35:28|USR00282|SHARE|Mobile|Brazil|status=OK
2024-08-17 03:33:26|USR00760|SEARCH|Desktop|Argentina|query='spanish films',results=76
2024-08-09 16:39:38|USR00606|PLAY|Smart TV|Korea|content=CNT00135,quality=HD
2024-09-15 22:51:03|USR00160|STOP|Desktop|Spain|status=OK
2024-10-11 21:09:01|USR00474|LOGIN|Smart TV|France|ip=192.168.87.90,success=True
2024-01-23 03:52:05|USR00445|LOGOUT|Laptop|Korea|session_duration=33min
2024-10-15 16:25:41|USR00472|SHARE|Gaming Console|Spain|status=OK
2023-03-25 21:23:30|USR00502|PAUSE|Laptop|Colombia|status=OK
2024-09-24 22:07:41|USR00448|RATE|Desktop|Spain|content=CNT00471,rating=5
2023-11-15 21:06:32|USR00535|RATE|Smart TV|USA|content=CNT00200,rating=2
2023-01-02 00:42:24|USR00251|SEARCH|Desktop|Chile|query='action movies',results=24
2023-07-11 04:59:12|USR00095|PAUSE|Smart TV|Korea|status=OK
2023-09-28 21:59:22|USR00921|PLAY|Mobile|Mexico|content=CNT00360,quality=SD
2024-11-24 15:09:19|USR00586|ERROR|Laptop|Argentina|type=AUTH_EXPIRED,severity=LOW
2023-07-03 20:14:35|USR00136|SHARE|Mobile|Germany|status=OK
2024-08-04 16:58:47|USR00998|SEARCH|Tablet|Spain|query='top rated',results=100
2023-04-22 07:36:58|USR00122|BROWSE|Smart TV|Korea|status=OK
2024-01-08 03:57:27|USR00812|DOWNLOAD|Mobile|Mexico|status=OK
2023-09-12 06:45:20|USR00060|PLAY|Smart TV|Korea|content=CNT00014,quality=HD
2023-10-20 09:58:59|USR00808|BROWSE|Tablet|France|status=OK
2023-10-29 22:43:59|USR00731|RATE|Desktop|Brazil|content=CNT00207,rating=1
2024-04-02 21:37:16|USR00864|BROWSE|Laptop|Japan|status=OK
2023-06-10 17:37:28|USR00165|LOGOUT|Smart TV|USA|session_duration=129min
2023-07-15 05:45:01|USR00588|LOGOUT|Smart TV|Colombia|session_duration=22min
2024-07-18 14:15:59|USR00162|LOGOUT|Mobile|Mexico|session_duration=170min
2024-03-16 07:38:21|USR00932|DOWNLOAD|Desktop|France|status=OK
2024-07-19 00:25:47|USR00757|DOWNLOAD|Laptop|Italy|status=OK
2024-05-04 21:11:52|USR00110|SHARE|Gaming Console|Mexico|status=OK
2023-10-06 02:01:40|USR00017|PAUSE|Mobile|USA|status=OK
2024-10-10 18:18:02|USR00445|DOWNLOAD|Laptop|Chile|status=OK
2024-04-21 03:51:55|USR00834|PLAY|Tablet|Spain|content=CNT00408,quality=Full HD
2024-02-04 03:01:34|USR00735|PLAY|Desktop|Colombia|content=CNT00142,quality=4K
2023-08-29 22:11:06|USR00916|BROWSE|Tablet|Korea|status=OK
2024-05-07 01:56:30|USR00303|SEARCH|Gaming Console|Peru|query='new releases',results=90
2024-07-08 17:11:15|USR00508|RATE|Gaming Console|UK|content=CNT00315,rating=1
2024-10-17 18:00:49|USR00492|PAUSE|Smart TV|Mexico|status=OK
2024-05-30 00:47:52|USR00750|STOP|Tablet|USA|status=OK
2024-05-09 06:43:55|USR00482|SEARCH|Desktop|Peru|query='action movies',results=77
2024-11-20 11:30:53|USR00532|LOGOUT|Smart TV|Chile|session_duration=16min
2024-02-14 18:43:31|USR00414|DOWNLOAD|Mobile|Chile|status=OK
2024-01-04 03:08:01|USR00400|BROWSE|Smart TV|Italy|status=OK
2023-02-26 11:56:05|USR00782|LOGIN|Smart TV|USA|ip=192.168.204.183,success=True
2024-01-16 01:04:13|USR00358|STOP|Smart TV|Italy|status=OK
2024-08-19 15:02:37|USR00841|LOGIN|Laptop|Korea|ip=192.168.44.216,success=True
2024-04-07 12:24:27|USR00617|PAUSE|Gaming Console|Germany|status=OK
2023-10-14 09:08:14|USR00843|BROWSE|Tablet|Peru|status=OK
2024-11-18 05:36:36|USR00895|SHARE|Laptop|UK|status=OK
2024-06-30 01:15:10|USR00875|PAUSE|Smart TV|UK|status=OK
2023-05-08 09:31:35|USR00543|LOGIN|Tablet|Chile|ip=192.168.64.73,success=True
2024-02-06 18:51:21|USR00517|SHARE|Mobile|Argentina|status=OK
2023-11-22 15:45:51|USR00809|RATE|Smart TV|Japan|content=CNT00214,rating=1
2024-03-09 22:59:54|USR00986|LOGOUT|Smart TV|Spain|session_duration=84min
2023-05-12 00:36:57|USR00733|PAUSE|Smart TV|France|status=OK
2024-06-14 07:31:27|USR00430|DOWNLOAD|Desktop|Italy|status=OK
2024-04-07 03:41:00|USR00171|BROWSE|Desktop|UK|status=OK
2023-01-19 23:37:11|USR00593|RATE|Desktop|Japan|content=CNT00161,rating=5
2024-08-02 11:44:01|USR00267|PLAY|Desktop|France|content=CNT00494,quality=HDR
2023-10-22 19:31:52|USR00718|SEARCH|Desktop|Chile|query='top rated',results=53
2024-03-10 01:45:11|USR00989|LOGIN|Mobile|Italy|ip=192.168.242.209,success=True
2023-10-03 10:09:07|USR00813|DOWNLOAD|Mobile|France|status=OK
2024-08-14 04:58:47|USR00243|LOGOUT|Laptop|Chile|session_duration=29min
2023-12-07 20:23:43|USR00433|DOWNLOAD|Laptop|Spain|status=OK
2023-07-26 22:48:17|USR00899|SEARCH|Mobile|Korea|query='top rated',results=78
2023-07-06 16:40:24|USR00111|DOWNLOAD|Laptop|France|status=OK
2023-06-17 10:15:38|USR00831|DOWNLOAD|Smart TV|Argentina|status=OK
2023-04-05 01:36:04|USR00763|PAUSE|Desktop|Peru|status=OK
2023-11-07 05:13:04|USR00013|LOGIN|Laptop|Brazil|ip=192.168.188.158,success=True
2024-01-28 09:16:31|USR00750|PAUSE|Tablet|Brazil|status=OK
2023-11-05 09:21:48|USR00437|PLAY|Mobile|Italy|content=CNT00384,quality=4K
2024-07-12 07:38:01|USR00835|SHARE|Laptop|UK|status=OK
2024-04-02 00:33:08|USR00748|DOWNLOAD|Tablet|Spain|status=OK
2024-11-30 02:26:11|USR00044|SHARE|Desktop|UK|status=OK
2024-09-09 12:30:42|USR00343|SHARE|Laptop|USA|status=OK
2024-01-27 01:35:29|USR00025|PAUSE|Smart TV|Germany|status=OK
2024-09-09 06:01:43|USR00555|SEARCH|Laptop|USA|query='top rated',results=38
2024-06-28 22:07:12|USR00269|PAUSE|Desktop|Italy|status=OK
2024-01-28 02:11:33|USR00751|RATE|Laptop|Peru|content=CNT00371,rating=3
2024-04-01 23:38:10|USR00080|SEARCH|Tablet|France|query='top rated',results=38
2023-08-02 09:03:29|USR00982|LOGOUT|Desktop|Korea|session_duration=91min
2023-07-06 03:30:57|USR00978|SEARCH|Laptop|Chile|query='action movies',results=92
2024-05-16 02:52:14|USR00326|LOGIN|Tablet|Chile|ip=192.168.202.77,success=True
2024-10-03 00:59:33|USR00103|DOWNLOAD|Smart TV|Peru|status=OK
2024-06-17 16:28:09|USR00267|SHARE|Tablet|USA|status=OK
2023-01-07 16:24:19|USR00595|STOP|Tablet|Italy|status=OK
2024-06-08 22:24:07|USR00526|ERROR|Smart TV|Germany|type=CONTENT_UNAVAILABLE,severity=MEDIUM
2023-10-04 19:52:11|USR00786|BROWSE|Tablet|UK|status=OK
2023-02-06 17:12:26|USR00773|BROWSE|Tablet|Chile|status=OK
2023-12-04 04:28:17|USR00524|LOGIN|Laptop|UK|ip=192.168.200.47,success=True
2023-07-22 00:00:31|USR00242|SHARE|Gaming Console|Peru|status=OK
2023-04-29 07:51:18|USR00876|BROWSE|Tablet|Germany|status=OK
2023-05-03 05:53:42|USR00528|BROWSE|Desktop|Japan|status=OK
2023-01-24 16:11:42|USR00816|STOP|Laptop|USA|status=OK
2024-12-03 08:47:02|USR00531|DOWNLOAD|Desktop|Chile|status=OK
2023-07-12 23:57:35|USR00070|RATE|Desktop|Brazil|content=CNT00224,rating=1
2024-09-27 02:18:46|USR00270|STOP|Tablet|USA|status=OK
2024-03-24 07:52:23|USR00313|SHARE|Laptop|France|status=OK
2024-06-08 15:38:23|USR00709|LOGIN|Desktop|Spain|ip=192.168.100.68,success=True
2023-06-28 12:54:16|USR00391|ERROR|Gaming Console|Chile|type=AUTH_EXPIRED,severity=MEDIUM
2024-01-09 22:49:08|USR00602|PLAY|Laptop|Argentina|content=CNT00178,quality=HDR
2024-02-22 04:52:26|USR00520|SHARE|Gaming Console|Japan|status=OK
2024-03-16 03:07:47|USR00969|STOP|Desktop|Brazil|status=OK
2024-11-02 10:50:10|USR00071|LOGIN|Gaming Console|UK|ip=192.168.164.80,success=True
2024-08-18 08:07:13|USR00894|LOGIN|Mobile|Spain|ip=192.168.138.102,success=True
2023-12-10 21:28:31|USR00721|SHARE|Tablet|Japan|status=OK
2023-03-30 09:54:52|USR00409|DOWNLOAD|Desktop|Brazil|status=OK
2023-02-24 05:14:31|USR00362|PAUSE|Smart TV|Colombia|status=OK
2024-10-24 04:07:47|USR00408|RATE|Laptop|Spain|content=CNT00293,rating=3
2023-10-19 07:13:01|USR00040|PLAY|Mobile|Italy|content=CNT00318,quality=HDR
2024-11-11 00:39:15|USR00486|DOWNLOAD|Smart TV|Peru|status=OK
2024-01-09 06:44:36|USR00388|BROWSE|Laptop|Spain|status=OK
2023-03-14 06:04:05|USR00612|PLAY|Mobile|USA|content=CNT00086,quality=HD
2024-04-21 09:58:06|USR00564|PLAY|Smart TV|Peru|content=CNT00237,quality=SD
2023-03-02 21:43:55|USR00594|SEARCH|Tablet|UK|query='spanish films',results=61
2023-11-28 16:45:54|USR00971|PAUSE|Desktop|Colombia|status=OK
2024-10-31 14:12:30|USR00568|LOGOUT|Mobile|Korea|session_duration=128min
2024-08-25 03:44:38|USR00062|SEARCH|Mobile|UK|query='new releases',results=79
2024-03-14 05:28:59|USR00524|LOGOUT|Gaming Console|Colombia|session_duration=50min
2023-02-14 03:54:17|USR00434|LOGIN|Tablet|UK|ip=192.168.217.204,success=True
2024-11-02 20:18:43|USR00027|BROWSE|Mobile|Mexico|status=OK
2023-03-18 07:24:47|USR00628|BROWSE|Smart TV|Chile|status=OK
2024-12-14 20:13:00|USR00167|LOGOUT|Tablet|UK|session_duration=143min
2024-04-19 20:40:23|USR00969|LOGIN|Tablet|Brazil|ip=192.168.196.143,success=True
2023-06-06 21:41:12|USR00545|RATE|Gaming Console|Peru|content=CNT00407,rating=1
2023-03-06 13:41:19|USR00120|BROWSE|Tablet|Japan|status=OK
2023-11-15 12:25:47|USR00698|SEARCH|Mobile|Germany|query='top rated',results=82
2024-07-08 16:32:37|USR00740|RATE|Gaming Console|Japan|content=CNT00231,rating=1
2024-01-23 01:50:05|USR00421|LOGIN|Laptop|Peru|ip=192.168.192.55,success=True
2023-10-11 15:49:40|USR00556|LOGOUT|Laptop|France|session_duration=10min
2023-07-16 21:03:06|USR00390|SHARE|Mobile|Colombia|status=OK
2023-04-04 09:42:38|USR00323|LOGIN|Tablet|Chile|ip=192.168.55.196,success=True
2024-04-13 04:55:43|USR00302|RATE|Tablet|Brazil|content=CNT00328,rating=1
2023-12-30 23:07:05|USR00064|LOGIN|Mobile|Brazil|ip=192.168.59.193,success=True
2023-02-04 22:37:10|USR00626|PLAY|Desktop|Colombia|content=CNT00106,quality=HDR
2023-07-09 21:22:45|USR00320|BROWSE|Laptop|Chile|status=OK
2024-07-23 15:52:03|USR00667|SEARCH|Laptop|Mexico|query='action movies',results=41
2023-07-30 22:23:24|USR00435|DOWNLOAD|Tablet|Korea|status=OK
2024-07-01 11:47:42|USR00049|PAUSE|Gaming Console|Italy|status=OK
2024-11-24 00:25:12|USR00234|BROWSE|Mobile|Japan|status=OK
2023-08-08 19:31:41|USR00568|LOGOUT|Laptop|Japan|session_duration=36min
2024-07-24 03:07:31|USR00331|ERROR|Desktop|Japan|type=AUTH_EXPIRED,severity=CRITICAL
2024-11-17 02:43:12|USR00495|BROWSE|Smart TV|Peru|status=OK
2024-02-07 01:44:36|USR00083|PLAY|Desktop|Peru|content=CNT00423,quality=Full HD
2023-02-19 12:56:10|USR00306|ERROR|Laptop|Korea|type=NETWORK_TIMEOUT,severity=MEDIUM
2024-04-16 09:16:46|USR00544|PLAY|Desktop|Italy|content=CNT00023,quality=Full HD
2024-01-21 09:23:36|USR00565|PAUSE|Mobile|Brazil|status=OK
2023-09-04 15:52:15|USR00109|LOGIN|Mobile|Argentina|ip=192.168.238.99,success=True
2023-06-03 13:48:40|USR00082|SHARE|Laptop|Brazil|status=OK
2023-11-30 14:58:55|USR00694|PAUSE|Tablet|UK|status=OK
2024-09-27 11:21:57|USR00683|SHARE|Tablet|Chile|status=OK
2023-04-17 13:31:58|USR00886|DOWNLOAD|Mobile|Germany|status=OK
2024-07-28 20:09:11|USR00711|PAUSE|Tablet|Peru|status=OK
2024-07-06 19:08:55|USR00633|PAUSE|Laptop|Japan|status=OK
2024-06-18 23:22:26|USR00484|LOGOUT|Tablet|Italy|session_duration=47min
2023-01-08 10:59:46|USR01000|RATE|Desktop|Korea|content=CNT00203,rating=4
2023-10-05 21:42:38|USR00867|PLAY|Desktop|Peru|content=CNT00047,quality=4K
2024-07-19 23:28:58|USR00900|BROWSE|Smart TV|Mexico|status=OK
2024-08-11 22:32:48|USR00611|BROWSE|Tablet|Korea|status=OK
2024-12-06 14:42:07|USR00330|LOGIN|Laptop|USA|ip=192.168.168.123,success=True
2024-08-07 15:24:27|USR00750|DOWNLOAD|Desktop|France|status=OK
2023-07-17 15:29:16|USR00387|ERROR|Desktop|Japan|type=PLAYBACK_FAILED,severity=LOW
2023-08-28 13:49:29|USR00073|SEARCH|Mobile|France|query='top rated',results=86
2023-11-27 17:19:27|USR00799|PLAY|Gaming Console|Spain|content=CNT00114,quality=HD
2023-10-01 15:21:41|USR00824|BROWSE|Gaming Console|France|status=OK
2023-06-05 06:03:15|USR00109|RATE|Smart TV|Spain|content=CNT00211,rating=3
2023-08-23 09:41:16|USR00999|SEARCH|Tablet|UK|query='top rated',results=84
2024-10-28 17:10:17|USR00194|LOGIN|Laptop|USA|ip=192.168.98.107,success=True
2024-06-08 00:11:28|USR00681|RATE|Smart TV|Spain|content=CNT00176,rating=2
2024-05-15 03:07:23|USR00556|RATE|Laptop|Japan|content=CNT00159,rating=5
2024-07-22 03:36:17|USR00488|SEARCH|Desktop|USA|query='spanish films',results=0
2024-01-26 03:30:57|USR00525|RATE|Smart TV|UK|content=CNT00327,rating=4
2023-06-09 22:44:02|USR00018|BROWSE|Tablet|Korea|status=OK
2023-04-15 22:03:32|USR00833|BROWSE|Desktop|Peru|status=OK
2023-04-30 01:34:53|USR00874|STOP|Mobile|Korea|status=OK
2023-09-27 08:02:25|USR00595|DOWNLOAD|Mobile|Japan|status=OK
2024-05-02 01:21:38|USR00129|RATE|Desktop|France|content=CNT00433,rating=3
2024-12-10 16:05:49|USR00659|RATE|Mobile|Peru|content=CNT00419,rating=5
2023-04-21 19:19:41|USR00993|DOWNLOAD|Smart TV|Spain|status=OK
2024-01-15 13:15:18|USR00864|SHARE|Gaming Console|France|status=OK
2024-08-08 13:02:45|USR00744|LOGIN|Gaming Console|Italy|ip=192.168.127.29,success=True
2023-07-10 22:54:35|USR00211|RATE|Gaming Console|Spain|content=CNT00189,rating=2
2024-10-11 08:51:32|USR00133|DOWNLOAD|Laptop|USA|status=OK
2024-07-18 13:15:31|USR00652|RATE|Smart TV|Chile|content=CNT00344,rating=2
2023-03-11 22:04:38|USR00317|BROWSE|Gaming Console|Mexico|status=OK
2024-08-04 14:08:07|USR00735|BROWSE|Tablet|USA|status=OK
2024-04-29 15:25:10|USR00150|RATE|Desktop|France|content=CNT00074,rating=3
2024-01-04 22:49:32|USR00543|PAUSE|Laptop|Germany|status=OK
2024-10-05 12:43:17|USR00753|PAUSE|Desktop|Spain|status=OK
2023-12-03 19:09:21|USR00747|PLAY|Smart TV|Brazil|content=CNT00269,quality=Full HD
2024-12-02 14:01:14|USR00418|SHARE|Mobile|UK|status=OK
2023-12-23 21:37:06|USR00438|DOWNLOAD|Tablet|Mexico|status=OK
2023-01-11 23:01:47|USR00027|SEARCH|Desktop|Mexico|query='comedy series',results=86
2024-07-25 07:47:03|USR00887|RATE|Mobile|Spain|content=CNT00261,rating=5
2023-12-09 09:18:58|USR00905|STOP|Smart TV|Germany|status=OK
2023-11-17 23:17:04|USR00933|SEARCH|Smart TV|Japan|query='new releases',results=15
2024-04-20 22:49:17|USR00015|LOGIN|Desktop|Italy|ip=192.168.164.20,success=True
2023-01-04 02:01:52|USR00392|SHARE|Gaming Console|Brazil|status=OK
2024-10-12 20:08:33|USR00721|SEARCH|Desktop|Mexico|query='spanish films',results=79
2023-09-16 19:17:10|USR00571|RATE|Smart TV|UK|content=CNT00277,rating=3
2024-06-04 20:36:37|USR00931|BROWSE|Gaming Console|UK|status=OK
2023-12-18 07:12:31|USR00171|LOGOUT|Gaming Console|Spain|session_duration=168min
2024-06-03 10:16:12|USR00596|DOWNLOAD|Smart TV|Mexico|status=OK
2023-06-29 17:53:45|USR00965|SHARE|Mobile|Italy|status=OK
2024-04-16 17:06:34|USR00348|PAUSE|Mobile|Peru|status=OK
2023-10-23 19:24:14|USR00095|SHARE|Mobile|Germany|status=OK
2023-01-03 01:19:50|USR00518|SEARCH|Laptop|France|query='spanish films',results=130
2023-04-29 17:53:35|USR00176|LOGOUT|Mobile|Chile|session_duration=149min
2024-07-12 17:23:14|USR00788|SEARCH|Laptop|France|query='comedy series',results=85
2024-04-17 04:50:10|USR00453|PAUSE|Gaming Console|Japan|status=OK
2024-05-01 16:54:50|USR00450|RATE|Smart TV|Peru|content=CNT00418,rating=3
2023-10-07 02:39:55|USR00387|SHARE|Smart TV|Chile|status=OK
2024-02-15 16:46:36|USR00104|PAUSE|Desktop|Italy|status=OK
2023-10-14 00:05:50|USR00424|SHARE|Gaming Console|Japan|status=OK
2024-04-09 13:13:07|USR00154|SHARE|Mobile|Mexico|status=OK
2023-02-28 18:42:11|USR00518|PAUSE|Mobile|Italy|status=OK
2024-04-22 13:35:30|USR00702|SEARCH|Tablet|Colombia|query='comedy series',results=96
2023-05-05 05:21:42|USR00628|PAUSE|Desktop|Mexico|status=OK
2023-11-10 23:59:44|USR00641|PAUSE|Tablet|Mexico|status=OK
2024-08-06 20:23:04|USR00185|STOP|Smart TV|UK|status=OK
2024-10-18 09:56:17|USR00193|PAUSE|Smart TV|Peru|status=OK
2023-03-02 08:30:58|USR00977|SHARE|Smart TV|Korea|status=OK
2024-08-16 00:46:49|USR00386|SEARCH|Smart TV|USA|query='top rated',results=64
2024-01-12 13:14:50|USR00800|LOGOUT|Tablet|Peru|session_duration=131min
2024-04-01 09:58:19|USR00825|SEARCH|Tablet|USA|query='new releases',results=60
2023-03-01 07:52:22|USR00957|RATE|Desktop|Italy|content=CNT00174,rating=2
2024-04-04 00:52:35|USR00094|SHARE|Smart TV|Korea|status=OK
2024-06-28 04:26:49|USR00759|STOP|Gaming Console|USA|status=OK
2024-05-02 12:15:27|USR00403|PLAY|Tablet|Mexico|content=CNT00430,quality=4K
2024-10-26 18:03:57|USR00519|PAUSE|Smart TV|Colombia|status=OK
2024-10-12 23:50:31|USR00126|SHARE|Smart TV|Brazil|status=OK
2024-12-04 10:04:33|USR00284|PAUSE|Desktop|Japan|status=OK
2024-07-05 02:31:48|USR00130|BROWSE|Mobile|USA|status=OK
2023-03-17 20:10:13|USR00053|BROWSE|Gaming Console|Colombia|status=OK
2024-07-01 05:11:51|USR00384|RATE|Gaming Console|Chile|content=CNT00278,rating=3
2024-06-23 13:08:51|USR00427|LOGIN|Tablet|Spain|ip=192.168.40.139,success=True
2024-01-15 02:29:01|USR00249|STOP|Desktop|Argentina|status=OK
2023-02-25 16:44:04|USR00803|RATE|Desktop|USA|content=CNT00048,rating=1
2024-08-29 09:12:53|USR00966|SEARCH|Desktop|Colombia|query='spanish films',results=6
2024-02-01 06:10:38|USR00831|SHARE|Mobile|Argentina|status=OK
2024-07-29 05:34:07|USR00281|PLAY|Desktop|USA|content=CNT00331,quality=HDR
2023-08-07 11:18:36|USR00339|BROWSE|Laptop|Spain|status=OK
2024-12-04 02:21:49|USR00675|SHARE|Mobile|Spain|status=OK
2023-12-13 05:33:19|USR00881|PLAY|Desktop|Colombia|content=CNT00054,quality=Full HD
2024-12-06 07:10:08|USR00175|RATE|Gaming Console|Japan|content=CNT00322,rating=5
2023-01-16 13:43:23|USR00169|LOGIN|Gaming Console|France|ip=192.168.75.146,success=True
2024-11-22 02:25:04|USR00614|LOGOUT|Smart TV|Korea|session_duration=13min
2023-03-17 00:42:02|USR00081|PAUSE|Smart TV|Colombia|status=OK
2023-12-02 01:22:12|USR00123|STOP|Tablet|Chile|status=OK
2024-06-30 21:09:05|USR00109|STOP|Desktop|Italy|status=OK
2023-06-26 09:31:33|USR00129|PAUSE|Laptop|UK|status=OK
2023-11-07 05:07:07|USR00480|RATE|Smart TV|USA|content=CNT00442,rating=3
2024-07-27 09:18:36|USR00177|SEARCH|Gaming Console|Germany|query='spanish films',results=6
2023-02-26 19:48:38|USR00349|PLAY|Smart TV|France|content=CNT00255,quality=4K
2023-10-04 06:07:27|USR00894|DOWNLOAD|Tablet|Korea|status=OK
2024-06-22 15:46:01|USR00103|DOWNLOAD|Gaming Console|Peru|status=OK
2024-06-21 22:19:22|USR00418|SEARCH|Smart TV|Japan|query='comedy series',results=80
2023-06-17 17:18:21|USR00805|SHARE|Tablet|Chile|status=OK
2023-02-22 10:53:46|USR00527|PAUSE|Mobile|Mexico|status=OK
2023-02-18 07:36:43|USR00991|DOWNLOAD|Gaming Console|France|status=OK
2024-01-29 16:49:26|USR00308|STOP|Smart TV|Spain|status=OK
2024-06-05 13:01:45|USR00505|DOWNLOAD|Laptop|Peru|status=OK
2024-02-10 00:07:36|USR00940|DOWNLOAD|Tablet|Korea|status=OK
2024-02-28 18:18:01|USR00696|BROWSE|Gaming Console|France|status=OK
2023-08-01 03:11:02|USR00061|STOP|Smart TV|USA|status=OK
2024-01-11 18:04:39|USR00165|SHARE|Smart TV|Peru|status=OK
2023-07-16 01:56:22|USR00040|PAUSE|Laptop|Colombia|status=OK
2024-05-20 17:46:16|USR00263|RATE|Desktop|Spain|content=CNT00013,rating=4
2024-08-20 23:00:11|USR00025|PAUSE|Mobile|Colombia|status=OK
2023-07-05 10:20:21|USR00441|PLAY|Mobile|Korea|content=CNT00069,quality=HDR
2023-04-16 13:13:50|USR00962|SHARE|Laptop|Japan|status=OK
2023-08-09 04:29:30|USR00315|PLAY|Desktop|France|content=CNT00091,quality=HD
2023-12-22 15:35:18|USR00811|PAUSE|Mobile|Colombia|status=OK
2024-07-11 17:57:42|USR00003|RATE|Smart TV|Germany|content=CNT00123,rating=5
2024-10-27 03:10:26|USR00021|DOWNLOAD|Mobile|Brazil|status=OK
2024-11-14 01:15:26|USR00610|SEARCH|Smart TV|Peru|query='top rated',results=37
2024-09-15 11:17:05|USR00649|BROWSE|Smart TV|France|status=OK
2023-12-13 08:10:38|USR00656|LOGIN|Mobile|Korea|ip=192.168.36.88,success=True
2023-04-02 16:13:46|USR00620|LOGIN|Mobile|Brazil|ip=192.168.245.97,success=True
2023-08-29 17:30:38|USR00008|SEARCH|Laptop|USA|query='spanish films',results=87
2024-10-22 13:27:24|USR00546|DOWNLOAD|Gaming Console|Japan|status=OK
2023-06-19 05:12:27|USR00112|LOGIN|Gaming Console|Brazil|ip=192.168.84.128,success=True
2024-03-22 15:41:37|USR00214|STOP|Gaming Console|France|status=OK
2023-11-28 23:43:31|USR00442|SHARE|Smart TV|Peru|status=OK
2023-12-04 04:32:08|USR00150|SEARCH|Laptop|France|query='action movies',results=146
2024-01-28 18:34:26|USR00588|RATE|Smart TV|Spain|content=CNT00312,rating=4
2024-09-25 06:04:49|USR00435|LOGOUT|Smart TV|Peru|session_duration=153min
2023-03-26 14:34:02|USR00833|SEARCH|Desktop|Japan|query='action movies',results=110
2023-05-30 16:25:44|USR00043|SEARCH|Smart TV|Japan|query='new releases',results=148
2023-12-08 08:21:41|USR00604|LOGIN|Tablet|Germany|ip=192.168.145.64,success=True
